"repo","path","stratum","directory","physical_lines","head","document_reference","reference_count","confirmed_partial_source","confirmed_review","verified_scope","reviewed_sha","source_unchanged_since_review","whole_file_complete","behavior_complete"
"core","entity/remote_view.go","primary","entity","176","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entity/remote_view_test.go","test_fixture","entity","70","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entity/resolver.go","primary","entity","46","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","1","False","","","","unknown","unknown","unknown"
"core","entity/snapshot_delete_l2_promises_test.go","test_fixture","entity","118","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entity/snapshot_delete_version_promises_test.go","test_fixture","entity","98","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entity/snapshot_expiry_authoritative_promises_test.go","test_fixture","entity","73","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entity/snapshot_expiry_promises_test.go","test_fixture","entity","82","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entity/snapshot_l2_conflict_promises_test.go","test_fixture","entity","197","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entity/snapshot_load_waiters_promises_test.go","test_fixture","entity","117","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entity/subject_sync.go","primary","entity","792","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","5","True","review/REVIEW-2026-09-18.md","public config, packer and captured LSN","6e09124aa3ea4036c43592be5b6893bb61cdfaf0","True","unknown","unknown"
"core","entity/subject_sync_test.go","test_fixture","entity","338","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entitysync/durability_gate_promises_test.go","test_fixture","entitysync","134","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entitysync/subscription.go","primary","entitysync","706","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","8","True","review/REVIEW-2026-09-18.md","public gate and room-call boundaries","6e09124aa3ea4036c43592be5b6893bb61cdfaf0","True","unknown","unknown"
"core","entitysync/subscription_promises_test.go","test_fixture","entitysync","159","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","entitysync/subscription_test.go","test_fixture","entitysync","419","dbbf132a0da74093b5936c73dfc0edb9bcff034e","True","2","False","","","","unknown","unknown","unknown"
"core","errcode/errcode.go","primary","errcode","203","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","errcode/errcode_test.go","test_fixture","errcode","47","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/client.go","primary","etcd","92","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/config.go","primary","etcd","29","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/discovery.go","primary","etcd","51","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/assembly.go","primary","etcd/driver","89","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/assembly_test.go","test_fixture","etcd/driver","59","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/client.go","primary","etcd/driver","254","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/discovery.go","primary","etcd/driver","492","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/discovery_shutdown_test.go","test_fixture","etcd/driver","159","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/election.go","primary","etcd/driver","208","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/election_test.go","test_fixture","etcd/driver","165","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/guards_promises_test.go","test_fixture","etcd/driver","166","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/local_mirror.go","primary","etcd/driver","604","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/local_mirror_promises_test.go","test_fixture","etcd/driver","74","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/local_mirror_subscription.go","primary","etcd/driver","295","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/local_mirror_test.go","test_fixture","etcd/driver","702","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/real_etcd_promises_test.go","test_fixture","etcd/driver","81","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/watcher.go","primary","etcd/driver","150","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/watcher_ready_test.go","test_fixture","etcd/driver","69","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/driver/watcher_status_test.go","test_fixture","etcd/driver","36","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/election.go","primary","etcd","50","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/errors.go","primary","etcd","26","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/guards_promises_test.go","test_fixture","etcd","40","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/local_mirror.go","primary","etcd","160","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/watch_callback.go","primary","etcd","153","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/watch_callback_test.go","test_fixture","etcd","133","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","etcd/watcher.go","primary","etcd","64","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","event/event.go","primary","event","13","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","event/event_bus.go","primary","event","44","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","event/event_handler.go","primary","event","17","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","event/event_mgr.go","primary","event","139","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","event/event_test.go","test_fixture","event","177","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","examples/configgen/cfg/cfg_gen.go","example_demo","examples/configgen/cfg","84","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","examples/configgen/main.go","example_demo","examples/configgen","77","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","examples/lubanreal/gen/Item.go","example_demo","examples/lubanreal/gen","86","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","examples/lubanreal/gen/Tables.go","example_demo","examples/lubanreal/gen","30","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","examples/lubanreal/gen/TbItem.go","example_demo","examples/lubanreal/gen","42","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","examples/lubanreal/main.go","example_demo","examples/lubanreal","77","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","examples/robotdemo/main.go","example_demo","examples/robotdemo","160","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","failurelog/failurelog.go","primary","failurelog","422","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","failurelog/failurelog_fix_test.go","test_fixture","failurelog","118","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","failurelog/failurelog_test.go","test_fixture","failurelog","286","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","failurelog/key_guards_promises_test.go","test_fixture","failurelog","30","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","fctx/context.go","primary","fctx","382","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","fctx/ctx_test.go","test_fixture","fctx","152","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","fctx/runtime_context.go","primary","fctx","59","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","featureflag/flags.go","primary","featureflag","101","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","featureflag/flags_test.go","test_fixture","featureflag","125","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","gateway/gateway.go","primary","gateway","90","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","gateway/gateway_test.go","test_fixture","gateway","46","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","gateway/middleware.go","primary","gateway","83","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","gateway/middleware_test.go","test_fixture","gateway","69","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/goid_prod.go","primary","goroutine","12","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/goid_race.go","primary","goroutine","23","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/goroutine_test.go","test_fixture","goroutine","34","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/mpsc_queue.go","primary","goroutine","124","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/mpsc_queue_test.go","test_fixture","goroutine","171","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/parallel.go","primary","goroutine","143","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/safe_func.go","primary","goroutine","79","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/safe_func_test.go","test_fixture","goroutine","40","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/task_pool.go","primary","goroutine","220","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/task_pool_guards_promises_test.go","test_fixture","goroutine","28","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","goroutine/task_pool_test.go","test_fixture","goroutine","31","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","health/health.go","primary","health","137","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","health/health_test.go","test_fixture","health","52","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","hotcode/admin.go","primary","hotcode","71","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","hotcode/admin_test.go","test_fixture","hotcode","41","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
"core","hotcode/guards_promises_test.go","test_fixture","hotcode","20","dbbf132a0da74093b5936c73dfc0edb9bcff034e","False","0","False","","","","unknown","unknown","unknown"
